order_id,item_seq,product_id,quantity,unit_price,total_price
ORD_0009916,1,PROD_00236,2,56000,112000
ORD_0009917,1,PROD_00395,1,5000,5000
ORD_0009917,2,PROD_00236,1,56000,56000
ORD_0009917,3,PROD_00022,2,138000,276000
ORD_0009917,4,PROD_00242,2,29000,58000
ORD_0009918,1,PROD_00128,1,53000,53000
ORD_0009919,1,PROD_00395,3,5000,15000
ORD_0009920,1,PROD_00077,2,55000,110000
ORD_0009920,2,PROD_00049,1,95000,95000
ORD_0009920,3,PROD_00329,1,45000,45000
ORD_0009921,1,PROD_00236,1,56000,56000
ORD_0009922,1,PROD_00186,2,91000,182000
ORD_0009923,1,PROD_00408,1,16000,16000
ORD_0009924,1,PROD_00051,2,34000,68000
ORD_0009925,1,PROD_00250,1,30000,30000
ORD_0009925,2,PROD_00403,1,20000,20000
ORD_0009925,3,PROD_00408,1,16000,16000
ORD_0009925,4,PROD_00236,2,56000,112000
ORD_0009926,1,PROD_00286,2,194000,388000
ORD_0009926,2,PROD_00159,1,63000,63000
ORD_0009927,1,PROD_00238,1,46000,46000
ORD_0009928,1,PROD_00288,1,326000,326000
ORD_0009928,2,PROD_00236,1,56000,56000
ORD_0009929,1,PROD_00236,1,56000,56000
ORD_0009930,1,PROD_00411,1,23000,23000
ORD_0009931,1,PROD_00395,1,5000,5000
ORD_0009931,2,PROD_00067,1,27000,27000
ORD_0009932,1,PROD_00208,1,55000,55000
ORD_0009932,2,PROD_00150,1,84000,84000
ORD_0009933,1,PROD_00170,1,57000,57000
ORD_0009933,2,PROD_00085,1,80000,80000
ORD_0009933,3,PROD_00257,1,28000,28000
ORD_0009934,1,PROD_00210,3,69000,207000
ORD_0009935,1,PROD_00403,1,20000,20000
ORD_0009935,2,PROD_00238,1,46000,46000
ORD_0009936,1,PROD_00236,1,56000,56000
ORD_0009937,1,PROD_00424,1,22000,22000
ORD_0009937,2,PROD_00349,1,18000,18000
ORD_0009938,1,PROD_00236,1,56000,56000
ORD_0009938,2,PROD_00289,1,442000,442000
ORD_0009939,1,PROD_00236,1,56000,56000
ORD_0009939,2,PROD_00161,1,99000,99000
ORD_0009940,1,PROD_00067,1,27000,27000
ORD_0009940,2,PROD_00475,1,22000,22000
ORD_0009941,1,PROD_00067,1,27000,27000
ORD_0009941,2,PROD_00076,2,139000,278000
ORD_0009942,1,PROD_00133,1,26000,26000
ORD_0009942,2,PROD_00132,1,86000,86000
ORD_0009943,1,PROD_00408,1,16000,16000
ORD_0009943,2,PROD_00334,1,35000,35000
ORD_0009943,3,PROD_00236,2,56000,112000
ORD_0009943,4,PROD_00411,1,23000,23000
ORD_0009943,5,PROD_00065,1,24000,24000
ORD_0009944,1,PROD_00236,1,56000,56000
ORD_0009944,2,PROD_00124,1,13000,13000
ORD_0009945,1,PROD_00124,1,13000,13000
ORD_0009946,1,PROD_00306,2,57000,114000
ORD_0009947,1,PROD_00236,1,56000,56000
ORD_0009948,1,PROD_00250,1,30000,30000
ORD_0009949,1,PROD_00236,1,56000,56000
ORD_0009950,1,PROD_00074,1,135000,135000
ORD_0009950,2,PROD_00312,2,475000,950000
ORD_0009951,1,PROD_00347,3,31000,93000
ORD_0009951,2,PROD_00060,1,16000,16000
ORD_0009952,1,PROD_00250,2,30000,60000
ORD_0009952,2,PROD_00016,1,80000,80000
ORD_0009952,3,PROD_00146,1,14000,14000
ORD_0009952,4,PROD_00370,2,37000,74000
ORD_0009952,5,PROD_00304,2,246000,492000
ORD_0009953,1,PROD_00069,1,66000,66000
ORD_0009953,2,PROD_00283,1,328000,328000
ORD_0009953,3,PROD_00486,1,21000,21000
ORD_0009953,4,PROD_00403,3,20000,60000
ORD_0009953,5,PROD_00236,1,56000,56000
ORD_0009954,1,PROD_00156,1,49000,49000
ORD_0009954,2,PROD_00073,1,18000,18000
ORD_0009955,1,PROD_00434,1,141000,141000
ORD_0009955,2,PROD_00236,3,56000,168000
ORD_0009956,1,PROD_00077,1,55000,55000
ORD_0009957,1,PROD_00187,1,33000,33000
ORD_0009957,2,PROD_00034,1,131000,131000
ORD_0009957,3,PROD_00250,2,30000,60000
ORD_0009957,4,PROD_00236,1,56000,56000
ORD_0009958,1,PROD_00236,2,56000,112000
ORD_0009959,1,PROD_00236,1,56000,56000
ORD_0009960,1,PROD_00385,2,17000,34000
ORD_0009960,2,PROD_00236,2,56000,112000
ORD_0009960,3,PROD_00484,1,27000,27000
ORD_0009960,4,PROD_00285,1,208000,208000
ORD_0009961,1,PROD_00087,2,38000,76000
ORD_0009962,1,PROD_00056,1,114000,114000
ORD_0009962,2,PROD_00408,1,16000,16000
ORD_0009963,1,PROD_00312,1,475000,475000
ORD_0009964,1,PROD_00424,1,22000,22000
ORD_0009964,2,PROD_00236,1,56000,56000
ORD_0009965,1,PROD_00368,1,27000,27000
ORD_0009965,2,PROD_00250,3,30000,90000
ORD_0009965,3,PROD_00185,1,45000,45000
ORD_0009966,1,PROD_00250,1,30000,30000
ORD_0009966,2,PROD_00236,1,56000,56000
ORD_0009966,3,PROD_00124,2,13000,26000
ORD_0009967,1,PROD_00205,1,10000,10000
ORD_0009968,1,PROD_00408,1,16000,16000
ORD_0009969,1,PROD_00130,1,28000,28000
ORD_0009970,1,PROD_00236,2,56000,112000
ORD_0009970,2,PROD_00080,1,144000,144000
ORD_0009971,1,PROD_00133,1,26000,26000
ORD_0009971,2,PROD_00291,1,389000,389000
ORD_0009971,3,PROD_00475,1,22000,22000
ORD_0009972,1,PROD_00404,2,23000,46000
ORD_0009973,1,PROD_00069,2,66000,132000
ORD_0009974,1,PROD_00071,1,64000,64000
ORD_0009974,2,PROD_00368,1,27000,27000
ORD_0009975,1,PROD_00017,1,20000,20000
ORD_0009975,2,PROD_00293,1,468000,468000
ORD_0009976,1,PROD_00067,3,27000,81000
ORD_0009977,1,PROD_00236,1,56000,56000
ORD_0009977,2,PROD_00402,1,8000,8000
ORD_0009978,1,PROD_00414,2,18000,36000
ORD_0009979,1,PROD_00236,1,56000,56000
ORD_0009980,1,PROD_00368,2,27000,54000
ORD_0009980,2,PROD_00395,1,5000,5000
ORD_0009980,3,PROD_00411,1,23000,23000
ORD_0009980,4,PROD_00255,3,49000,147000
ORD_0009981,1,PROD_00236,1,56000,56000
ORD_0009982,1,PROD_00236,2,56000,112000
ORD_0009983,1,PROD_00250,1,30000,30000
ORD_0009983,2,PROD_00291,2,389000,778000
ORD_0009984,1,PROD_00484,1,27000,27000
ORD_0009984,2,PROD_00236,1,56000,56000
ORD_0009984,3,PROD_00336,1,14000,14000
ORD_0009984,4,PROD_00079,1,77000,77000
ORD_0009984,5,PROD_00235,3,69000,207000
ORD_0009985,1,PROD_00135,3,54000,162000
ORD_0009986,1,PROD_00288,1,326000,326000
ORD_0009987,1,PROD_00101,2,114000,228000
ORD_0009988,1,PROD_00433,1,186000,186000
ORD_0009988,2,PROD_00236,1,56000,56000
ORD_0009988,3,PROD_00373,1,45000,45000
ORD_0009989,1,PROD_00215,2,10000,20000
ORD_0009989,2,PROD_00236,1,56000,56000
ORD_0009990,1,PROD_00144,1,32000,32000
ORD_0009990,2,PROD_00249,1,67000,67000
ORD_0009991,1,PROD_00119,1,59000,59000
ORD_0009991,2,PROD_00395,3,5000,15000
ORD_0009992,1,PROD_00067,1,27000,27000
ORD_0009993,1,PROD_00236,1,56000,56000
ORD_0009993,2,PROD_00436,2,77000,154000
ORD_0009994,1,PROD_00236,1,56000,56000
ORD_0009994,2,PROD_00146,1,14000,14000
ORD_0009995,1,PROD_00236,1,56000,56000
ORD_0009995,2,PROD_00403,1,20000,20000
ORD_0009995,3,PROD_00395,2,5000,10000
ORD_0009996,1,PROD_00176,1,80000,80000
ORD_0009996,2,PROD_00395,2,5000,10000
ORD_0009997,1,PROD_00065,2,24000,48000
ORD_0009997,2,PROD_00234,1,61000,61000
ORD_0009997,3,PROD_00395,1,5000,5000
ORD_0009998,1,PROD_00236,1,56000,56000
ORD_0009998,2,PROD_00409,1,6000,6000
ORD_0009999,1,PROD_00236,1,56000,56000
ORD_0009999,2,PROD_00233,1,14000,14000
ORD_0010000,1,PROD_00161,1,99000,99000
ORD_0010001,1,PROD_00304,2,246000,492000
ORD_0010001,2,PROD_00403,1,20000,20000
ORD_0010001,3,PROD_00287,1,355000,355000
ORD_0010001,4,PROD_00029,1,134000,134000
ORD_0010002,1,PROD_00192,1,26000,26000
ORD_0010002,2,PROD_00085,1,80000,80000
ORD_0010002,3,PROD_00334,2,35000,70000
ORD_0010003,1,PROD_00236,1,56000,56000
ORD_0010003,2,PROD_00291,2,389000,778000
ORD_0010004,1,PROD_00056,2,114000,228000
ORD_0010004,2,PROD_00236,1,56000,56000
ORD_0010005,1,PROD_00367,1,27000,27000
ORD_0010006,1,PROD_00236,1,56000,56000
ORD_0010007,1,PROD_00236,1,56000,56000
ORD_0010008,1,PROD_00283,1,328000,328000
ORD_0010008,2,PROD_00250,1,30000,30000
ORD_0010009,1,PROD_00257,1,28000,28000
ORD_0010009,2,PROD_00236,1,56000,56000
ORD_0010009,3,PROD_00058,1,55000,55000
ORD_0010010,1,PROD_00236,1,56000,56000
ORD_0010011,1,PROD_00383,1,11000,11000
ORD_0010012,1,PROD_00096,1,139000,139000
ORD_0010012,2,PROD_00236,2,56000,112000
ORD_0010013,1,PROD_00236,1,56000,56000
ORD_0010014,1,PROD_00342,2,17000,34000
ORD_0010014,2,PROD_00236,1,56000,56000
ORD_0010014,3,PROD_00235,1,69000,69000
ORD_0010015,1,PROD_00421,1,7000,7000
ORD_0010015,2,PROD_00312,1,475000,475000
ORD_0010015,3,PROD_00236,1,56000,56000
ORD_0010015,4,PROD_00124,1,13000,13000
ORD_0010015,5,PROD_00368,1,27000,27000
ORD_0010016,1,PROD_00029,3,134000,402000
ORD_0010016,2,PROD_00377,1,34000,34000
ORD_0010017,1,PROD_00155,1,57000,57000
ORD_0010018,1,PROD_00196,1,82000,82000
ORD_0010019,1,PROD_00437,2,79000,158000
ORD_0010020,1,PROD_00238,1,46000,46000
ORD_0010020,2,PROD_00298,1,96000,96000
ORD_0010021,1,PROD_00250,1,30000,30000
ORD_0010022,1,PROD_00451,3,30000,90000
ORD_0010023,1,PROD_00408,1,16000,16000
ORD_0010024,1,PROD_00288,1,326000,326000
ORD_0010024,2,PROD_00403,1,20000,20000
ORD_0010025,1,PROD_00403,1,20000,20000
ORD_0010025,2,PROD_00347,1,31000,31000
ORD_0010026,1,PROD_00002,1,147000,147000
ORD_0010027,1,PROD_00185,1,45000,45000
ORD_0010027,2,PROD_00356,1,36000,36000
ORD_0010027,3,PROD_00236,1,56000,56000
ORD_0010027,4,PROD_00106,2,146000,292000
ORD_0010027,5,PROD_00076,1,139000,139000
ORD_0010028,1,PROD_00368,1,27000,27000
ORD_0010029,1,PROD_00118,1,133000,133000
ORD_0010029,2,PROD_00236,2,56000,112000
ORD_0010030,1,PROD_00236,1,56000,56000
ORD_0010030,2,PROD_00395,1,5000,5000
ORD_0010030,3,PROD_00216,1,40000,40000
ORD_0010030,4,PROD_00135,1,54000,54000
ORD_0010031,1,PROD_00074,1,135000,135000
ORD_0010031,2,PROD_00250,3,30000,90000
ORD_0010032,1,PROD_00403,1,20000,20000
ORD_0010033,1,PROD_00124,1,13000,13000
ORD_0010034,1,PROD_00236,1,56000,56000
ORD_0010035,1,PROD_00350,1,37000,37000
ORD_0010036,1,PROD_00185,1,45000,45000
ORD_0010037,1,PROD_00058,2,55000,110000
ORD_0010038,1,PROD_00236,1,56000,56000
ORD_0010039,1,PROD_00071,1,64000,64000
ORD_0010039,2,PROD_00302,1,211000,211000
ORD_0010040,1,PROD_00348,1,27000,27000
ORD_0010040,2,PROD_00236,3,56000,168000
ORD_0010041,1,PROD_00236,1,56000,56000
ORD_0010041,2,PROD_00076,1,139000,139000
ORD_0010042,1,PROD_00429,1,22000,22000
ORD_0010042,2,PROD_00076,1,139000,139000
ORD_0010043,1,PROD_00236,1,56000,56000
ORD_0010043,2,PROD_00370,1,37000,37000
ORD_0010044,1,PROD_00236,1,56000,56000
ORD_0010045,1,PROD_00312,1,475000,475000
ORD_0010046,1,PROD_00395,1,5000,5000
ORD_0010046,2,PROD_00283,1,328000,328000
ORD_0010047,1,PROD_00396,2,12000,24000
ORD_0010048,1,PROD_00368,1,27000,27000
ORD_0010048,2,PROD_00236,1,56000,56000
ORD_0010048,3,PROD_00456,2,124000,248000
ORD_0010049,1,PROD_00236,1,56000,56000
ORD_0010049,2,PROD_00368,2,27000,54000
ORD_0010049,3,PROD_00302,1,211000,211000
ORD_0010049,4,PROD_00187,1,33000,33000
ORD_0010050,1,PROD_00236,1,56000,56000
ORD_0010050,2,PROD_00179,1,35000,35000
ORD_0010050,3,PROD_00368,1,27000,27000
ORD_0010050,4,PROD_00414,2,18000,36000
ORD_0010051,1,PROD_00236,1,56000,56000
ORD_0010051,2,PROD_00116,3,90000,270000
ORD_0010051,3,PROD_00396,1,12000,12000
ORD_0010052,1,PROD_00236,1,56000,56000
ORD_0010052,2,PROD_00395,1,5000,5000
ORD_0010053,1,PROD_00235,1,69000,69000
ORD_0010054,1,PROD_00408,1,16000,16000
ORD_0010054,2,PROD_00076,1,139000,139000
ORD_0010055,1,PROD_00494,1,13000,13000
ORD_0010056,1,PROD_00236,1,56000,56000
ORD_0010056,2,PROD_00408,1,16000,16000
ORD_0010056,3,PROD_00395,1,5000,5000
ORD_0010056,4,PROD_00067,2,27000,54000
ORD_0010057,1,PROD_00407,1,19000,19000
ORD_0010058,1,PROD_00396,1,12000,12000
ORD_0010058,2,PROD_00417,1,11000,11000
ORD_0010058,3,PROD_00424,1,22000,22000
ORD_0010058,4,PROD_00395,1,5000,5000
ORD_0010059,1,PROD_00236,1,56000,56000
ORD_0010059,2,PROD_00291,1,389000,389000
ORD_0010060,1,PROD_00236,1,56000,56000
ORD_0010061,1,PROD_00421,1,7000,7000
ORD_0010062,1,PROD_00408,1,16000,16000
ORD_0010063,1,PROD_00233,1,14000,14000
ORD_0010063,2,PROD_00224,1,59000,59000
ORD_0010063,3,PROD_00115,1,78000,78000
ORD_0010064,1,PROD_00291,1,389000,389000
ORD_0010065,1,PROD_00193,1,60000,60000
ORD_0010065,2,PROD_00250,1,30000,30000
ORD_0010065,3,PROD_00241,1,55000,55000
ORD_0010066,1,PROD_00236,1,56000,56000
ORD_0010067,1,PROD_00236,1,56000,56000
ORD_0010067,2,PROD_00250,3,30000,90000
ORD_0010068,1,PROD_00238,1,46000,46000
ORD_0010068,2,PROD_00370,1,37000,37000
ORD_0010069,1,PROD_00058,1,55000,55000
ORD_0010069,2,PROD_00080,2,144000,288000
ORD_0010069,3,PROD_00076,1,139000,139000
ORD_0010070,1,PROD_00421,1,7000,7000
ORD_0010071,1,PROD_00408,3,16000,48000
ORD_0010071,2,PROD_00136,1,34000,34000
ORD_0010071,3,PROD_00171,1,97000,97000
ORD_0010071,4,PROD_00421,1,7000,7000
ORD_0010071,5,PROD_00236,1,56000,56000
ORD_0010072,1,PROD_00479,1,20000,20000
ORD_0010072,2,PROD_00414,1,18000,18000
ORD_0010073,1,PROD_00146,3,14000,42000
ORD_0010073,2,PROD_00215,1,10000,10000
ORD_0010074,1,PROD_00317,1,303000,303000
ORD_0010075,1,PROD_00236,1,56000,56000
ORD_0010075,2,PROD_00031,1,72000,72000
ORD_0010075,3,PROD_00240,1,76000,76000
ORD_0010075,4,PROD_00076,1,139000,139000
ORD_0010076,1,PROD_00236,1,56000,56000
ORD_0010076,2,PROD_00250,1,30000,30000
ORD_0010077,1,PROD_00236,1,56000,56000
ORD_0010077,2,PROD_00077,2,55000,110000
ORD_0010077,3,PROD_00192,2,26000,52000
ORD_0010078,1,PROD_00080,1,144000,144000
ORD_0010078,2,PROD_00330,2,45000,90000
ORD_0010078,3,PROD_00067,2,27000,54000
ORD_0010079,1,PROD_00236,1,56000,56000
ORD_0010080,1,PROD_00103,1,106000,106000
ORD_0010081,1,PROD_00436,1,77000,77000
ORD_0010081,2,PROD_00250,1,30000,30000
ORD_0010081,3,PROD_00368,1,27000,27000
ORD_0010082,1,PROD_00057,1,27000,27000
ORD_0010082,2,PROD_00236,1,56000,56000
ORD_0010082,3,PROD_00350,3,37000,111000
ORD_0010083,1,PROD_00087,2,38000,76000
ORD_0010084,1,PROD_00236,1,56000,56000
ORD_0010085,1,PROD_00185,1,45000,45000
ORD_0010086,1,PROD_00179,2,35000,70000
ORD_0010086,2,PROD_00197,1,45000,45000
ORD_0010087,1,PROD_00002,1,147000,147000
ORD_0010088,1,PROD_00236,1,56000,56000
ORD_0010088,2,PROD_00451,2,30000,60000
ORD_0010089,1,PROD_00236,1,56000,56000
ORD_0010089,2,PROD_00250,1,30000,30000
ORD_0010089,3,PROD_00330,1,45000,45000
ORD_0010089,4,PROD_00238,1,46000,46000
ORD_0010090,1,PROD_00409,1,6000,6000
ORD_0010091,1,PROD_00409,3,6000,18000
ORD_0010091,2,PROD_00236,1,56000,56000
ORD_0010092,1,PROD_00238,2,46000,92000
ORD_0010093,1,PROD_00053,2,68000,136000
ORD_0010094,1,PROD_00236,1,56000,56000
ORD_0010095,1,PROD_00236,2,56000,112000
ORD_0010096,1,PROD_00330,1,45000,45000
ORD_0010096,2,PROD_00236,1,56000,56000
ORD_0010096,3,PROD_00424,1,22000,22000
ORD_0010097,1,PROD_00236,1,56000,56000
ORD_0010098,1,PROD_00251,1,54000,54000
ORD_0010098,2,PROD_00394,1,27000,27000
ORD_0010099,1,PROD_00304,1,246000,246000
ORD_0010100,1,PROD_00238,2,46000,92000
ORD_0010101,1,PROD_00408,1,16000,16000
ORD_0010101,2,PROD_00236,2,56000,112000
ORD_0010102,1,PROD_00250,1,30000,30000
ORD_0010103,1,PROD_00258,1,25000,25000
ORD_0010104,1,PROD_00431,1,180000,180000
ORD_0010105,1,PROD_00161,1,99000,99000
ORD_0010106,1,PROD_00291,1,389000,389000
ORD_0010107,1,PROD_00291,2,389000,778000
ORD_0010108,1,PROD_00403,1,20000,20000
ORD_0010109,1,PROD_00236,3,56000,168000
ORD_0010110,1,PROD_00236,1,56000,56000
ORD_0010111,1,PROD_00236,1,56000,56000
ORD_0010111,2,PROD_00460,1,111000,111000
ORD_0010111,3,PROD_00238,1,46000,46000
ORD_0010112,1,PROD_00395,1,5000,5000
ORD_0010112,2,PROD_00215,1,10000,10000
ORD_0010113,1,PROD_00464,1,112000,112000
ORD_0010114,1,PROD_00208,1,55000,55000
ORD_0010114,2,PROD_00386,3,8000,24000
ORD_0010114,3,PROD_00322,1,16000,16000
ORD_0010115,1,PROD_00178,1,23000,23000
ORD_0010115,2,PROD_00403,1,20000,20000
ORD_0010116,1,PROD_00366,1,8000,8000
ORD_0010117,1,PROD_00368,1,27000,27000
ORD_0010117,2,PROD_00417,1,11000,11000
ORD_0010118,1,PROD_00236,1,56000,56000
ORD_0010118,2,PROD_00283,1,328000,328000
ORD_0010119,1,PROD_00090,1,129000,129000
ORD_0010120,1,PROD_00408,2,16000,32000
ORD_0010120,2,PROD_00074,2,135000,270000
ORD_0010120,3,PROD_00071,1,64000,64000
ORD_0010120,4,PROD_00195,2,66000,132000
ORD_0010121,1,PROD_00067,1,27000,27000
ORD_0010122,1,PROD_00370,1,37000,37000
ORD_0010123,1,PROD_00236,1,56000,56000
ORD_0010124,1,PROD_00347,2,31000,62000
ORD_0010124,2,PROD_00395,1,5000,5000
ORD_0010125,1,PROD_00236,1,56000,56000
ORD_0010126,1,PROD_00233,1,14000,14000
ORD_0010126,2,PROD_00196,1,82000,82000
ORD_0010127,1,PROD_00238,1,46000,46000
ORD_0010128,1,PROD_00076,1,139000,139000
ORD_0010129,1,PROD_00002,3,147000,441000
ORD_0010130,1,PROD_00236,1,56000,56000
ORD_0010131,1,PROD_00129,1,32000,32000
ORD_0010131,2,PROD_00373,1,45000,45000
ORD_0010131,3,PROD_00375,2,13000,26000
ORD_0010132,1,PROD_00312,1,475000,475000
ORD_0010132,2,PROD_00236,2,56000,112000
ORD_0010133,1,PROD_00185,1,45000,45000
ORD_0010134,1,PROD_00395,1,5000,5000
ORD_0010135,1,PROD_00040,1,24000,24000
ORD_0010135,2,PROD_00032,1,82000,82000
ORD_0010136,1,PROD_00347,1,31000,31000
ORD_0010136,2,PROD_00236,2,56000,112000
ORD_0010137,1,PROD_00124,1,13000,13000
ORD_0010137,2,PROD_00236,1,56000,56000
ORD_0010138,1,PROD_00407,1,19000,19000
ORD_0010139,1,PROD_00096,2,139000,278000
ORD_0010139,2,PROD_00186,1,91000,91000
ORD_0010139,3,PROD_00336,1,14000,14000
ORD_0010139,4,PROD_00236,1,56000,56000
ORD_0010139,5,PROD_00291,3,389000,1167000
ORD_0010140,1,PROD_00312,1,475000,475000
ORD_0010140,2,PROD_00056,1,114000,114000
ORD_0010140,3,PROD_00368,3,27000,81000
ORD_0010141,1,PROD_00192,1,26000,26000
ORD_0010142,1,PROD_00236,3,56000,168000
ORD_0010143,1,PROD_00336,1,14000,14000
ORD_0010143,2,PROD_00405,1,16000,16000
ORD_0010143,3,PROD_00236,1,56000,56000
ORD_0010144,1,PROD_00085,1,80000,80000
ORD_0010144,2,PROD_00302,1,211000,211000
ORD_0010144,3,PROD_00236,1,56000,56000
ORD_0010145,1,PROD_00332,1,24000,24000
ORD_0010145,2,PROD_00236,2,56000,112000
ORD_0010145,3,PROD_00159,1,63000,63000
ORD_0010146,1,PROD_00236,1,56000,56000
ORD_0010147,1,PROD_00258,1,25000,25000
ORD_0010148,1,PROD_00408,1,16000,16000
ORD_0010149,1,PROD_00236,1,56000,56000
ORD_0010150,1,PROD_00196,1,82000,82000
ORD_0010151,1,PROD_00025,1,139000,139000
ORD_0010152,1,PROD_00051,1,34000,34000
ORD_0010153,1,PROD_00258,1,25000,25000
ORD_0010154,1,PROD_00336,2,14000,28000
ORD_0010154,2,PROD_00236,1,56000,56000
ORD_0010155,1,PROD_00236,1,56000,56000
ORD_0010155,2,PROD_00074,3,135000,405000
ORD_0010155,3,PROD_00205,1,10000,10000
ORD_0010156,1,PROD_00241,1,55000,55000
ORD_0010156,2,PROD_00236,1,56000,56000
ORD_0010157,1,PROD_00178,1,23000,23000
ORD_0010158,1,PROD_00069,1,66000,66000
ORD_0010159,1,PROD_00424,1,22000,22000
ORD_0010160,1,PROD_00272,1,76000,76000
ORD_0010161,1,PROD_00291,1,389000,389000
ORD_0010161,2,PROD_00370,1,37000,37000
ORD_0010161,3,PROD_00424,3,22000,66000
ORD_0010161,4,PROD_00076,2,139000,278000
ORD_0010161,5,PROD_00236,1,56000,56000
ORD_0010162,1,PROD_00124,1,13000,13000
ORD_0010162,2,PROD_00236,1,56000,56000
ORD_0010163,1,PROD_00250,1,30000,30000
ORD_0010163,2,PROD_00322,1,16000,16000
ORD_0010164,1,PROD_00368,1,27000,27000
ORD_0010164,2,PROD_00495,1,25000,25000
ORD_0010165,1,PROD_00080,2,144000,288000
ORD_0010165,2,PROD_00071,1,64000,64000
ORD_0010166,1,PROD_00347,1,31000,31000
ORD_0010166,2,PROD_00076,1,139000,139000
ORD_0010166,3,PROD_00215,1,10000,10000
ORD_0010167,1,PROD_00368,1,27000,27000
ORD_0010168,1,PROD_00011,1,56000,56000
ORD_0010168,2,PROD_00080,1,144000,144000
ORD_0010169,1,PROD_00414,1,18000,18000
ORD_0010169,2,PROD_00395,2,5000,10000
ORD_0010170,1,PROD_00370,1,37000,37000
ORD_0010171,1,PROD_00370,1,37000,37000
ORD_0010172,1,PROD_00372,1,20000,20000
ORD_0010172,2,PROD_00340,2,10000,20000
ORD_0010172,3,PROD_00395,1,5000,5000
ORD_0010173,1,PROD_00403,1,20000,20000
ORD_0010173,2,PROD_00224,1,59000,59000
ORD_0010174,1,PROD_00216,1,40000,40000
ORD_0010175,1,PROD_00238,1,46000,46000
ORD_0010176,1,PROD_00134,1,32000,32000
ORD_0010177,1,PROD_00403,2,20000,40000
ORD_0010178,1,PROD_00395,1,5000,5000
ORD_0010179,1,PROD_00236,1,56000,56000
ORD_0010180,1,PROD_00386,1,8000,8000
ORD_0010181,1,PROD_00103,1,106000,106000
ORD_0010182,1,PROD_00093,1,142000,142000
ORD_0010182,2,PROD_00236,1,56000,56000
ORD_0010182,3,PROD_00391,1,9000,9000
ORD_0010183,1,PROD_00368,3,27000,81000
ORD_0010183,2,PROD_00347,1,31000,31000
ORD_0010184,1,PROD_00375,2,13000,26000
ORD_0010184,2,PROD_00370,1,37000,37000
ORD_0010184,3,PROD_00286,2,194000,388000
ORD_0010185,1,PROD_00058,1,55000,55000
ORD_0010185,2,PROD_00424,1,22000,22000
ORD_0010185,3,PROD_00236,1,56000,56000
ORD_0010186,1,PROD_00368,1,27000,27000
ORD_0010187,1,PROD_00315,1,103000,103000
ORD_0010187,2,PROD_00056,2,114000,228000
ORD_0010188,1,PROD_00408,1,16000,16000
ORD_0010189,1,PROD_00071,2,64000,128000
ORD_0010190,1,PROD_00185,1,45000,45000
ORD_0010190,2,PROD_00421,1,7000,7000
ORD_0010190,3,PROD_00074,2,135000,270000
ORD_0010190,4,PROD_00408,1,16000,16000
ORD_0010190,5,PROD_00312,1,475000,475000
ORD_0010191,1,PROD_00298,1,96000,96000
ORD_0010191,2,PROD_00077,1,55000,55000
ORD_0010192,1,PROD_00236,2,56000,112000
ORD_0010193,1,PROD_00085,1,80000,80000
ORD_0010193,2,PROD_00424,2,22000,44000
ORD_0010194,1,PROD_00144,1,32000,32000
ORD_0010194,2,PROD_00424,1,22000,22000
ORD_0010195,1,PROD_00423,1,10000,10000
ORD_0010196,1,PROD_00475,2,22000,44000
ORD_0010197,1,PROD_00236,1,56000,56000
ORD_0010198,1,PROD_00215,1,10000,10000
ORD_0010198,2,PROD_00056,1,114000,114000
ORD_0010198,3,PROD_00421,1,7000,7000
ORD_0010198,4,PROD_00100,1,128000,128000
ORD_0010199,1,PROD_00135,1,54000,54000
ORD_0010199,2,PROD_00129,1,32000,32000
ORD_0010200,1,PROD_00224,1,59000,59000
ORD_0010200,2,PROD_00236,1,56000,56000
ORD_0010201,1,PROD_00424,1,22000,22000
ORD_0010202,1,PROD_00287,1,355000,355000
ORD_0010202,2,PROD_00185,1,45000,45000
ORD_0010203,1,PROD_00298,1,96000,96000
ORD_0010204,1,PROD_00250,1,30000,30000
ORD_0010205,1,PROD_00238,1,46000,46000
ORD_0010205,2,PROD_00239,1,10000,10000
ORD_0010206,1,PROD_00236,1,56000,56000
ORD_0010206,2,PROD_00108,1,38000,38000
ORD_0010207,1,PROD_00050,1,51000,51000
ORD_0010207,2,PROD_00417,1,11000,11000
ORD_0010208,1,PROD_00236,1,56000,56000
ORD_0010208,2,PROD_00409,1,6000,6000
ORD_0010208,3,PROD_00240,1,76000,76000
ORD_0010209,1,PROD_00013,1,80000,80000
ORD_0010210,1,PROD_00238,2,46000,92000
ORD_0010210,2,PROD_00408,1,16000,16000
ORD_0010211,1,PROD_00236,1,56000,56000
ORD_0010212,1,PROD_00451,1,30000,30000
ORD_0010212,2,PROD_00236,2,56000,112000
ORD_0010212,3,PROD_00250,1,30000,30000
ORD_0010212,4,PROD_00414,1,18000,18000
ORD_0010213,1,PROD_00236,1,56000,56000
ORD_0010213,2,PROD_00250,1,30000,30000
ORD_0010214,1,PROD_00074,2,135000,270000
ORD_0010214,2,PROD_00058,1,55000,55000
ORD_0010215,1,PROD_00238,1,46000,46000
ORD_0010216,1,PROD_00185,1,45000,45000
ORD_0010216,2,PROD_00370,1,37000,37000
ORD_0010216,3,PROD_00204,1,46000,46000
ORD_0010216,4,PROD_00236,1,56000,56000
ORD_0010217,1,PROD_00368,3,27000,81000
ORD_0010218,1,PROD_00100,1,128000,128000
ORD_0010219,1,PROD_00235,1,69000,69000
