order_id,payment_method,subtotal,shipping_fee,discount,total_amount
ORD_0001423,신용카드,56000,0,0.0,56000.0
ORD_0001424,토스페이,132000,0,0.0,132000.0
ORD_0001425,휴대폰결제,55000,0,2900.0,52100.0
ORD_0001426,무통장입금,23000,3000,0.0,26000.0
ORD_0001427,토스페이,56000,0,3100.0,52900.0
ORD_0001428,토스페이,100000,0,8800.0,91200.0
ORD_0001429,신용카드,93000,0,0.0,93000.0
ORD_0001430,토스페이,70000,0,0.0,70000.0
ORD_0001431,카카오페이,77000,0,0.0,77000.0
ORD_0001432,네이버페이,135000,0,14600.0,120400.0
ORD_0001433,카카오페이,486000,0,48900.0,437100.0
ORD_0001434,무통장입금,67000,0,0.0,67000.0
ORD_0001435,신용카드,43000,3000,0.0,46000.0
ORD_0001436,네이버페이,135000,0,0.0,135000.0
ORD_0001437,네이버페이,56000,0,7900.0,48100.0
ORD_0001438,신용카드,60000,0,0.0,60000.0
ORD_0001439,신용카드,974000,0,77200.0,896800.0
ORD_0001440,휴대폰결제,112000,0,12000.0,100000.0
ORD_0001441,신용카드,210000,0,0.0,210000.0
ORD_0001442,신용카드,398000,0,0.0,398000.0
ORD_0001443,카카오페이,25000,3000,1900.0,26100.0
ORD_0001444,토스페이,56000,0,3000.0,53000.0
ORD_0001445,카카오페이,217000,0,0.0,217000.0
ORD_0001446,카카오페이,147000,0,7600.0,139400.0
ORD_0001447,신용카드,155000,0,0.0,155000.0
ORD_0001448,신용카드,56000,0,0.0,56000.0
ORD_0001449,신용카드,258000,0,0.0,258000.0
ORD_0001450,카카오페이,45000,3000,0.0,48000.0
ORD_0001451,무통장입금,187000,0,0.0,187000.0
ORD_0001452,네이버페이,236000,0,16400.0,219600.0
ORD_0001453,네이버페이,112000,0,0.0,112000.0
ORD_0001454,토스페이,56000,0,0.0,56000.0
ORD_0001455,무통장입금,112000,0,0.0,112000.0
ORD_0001456,신용카드,168000,0,9300.0,158700.0
ORD_0001457,신용카드,56000,0,0.0,56000.0
ORD_0001458,신용카드,136000,0,0.0,136000.0
ORD_0001459,신용카드,56000,0,0.0,56000.0
ORD_0001460,신용카드,200000,0,21100.0,178900.0
ORD_0001461,토스페이,97000,0,0.0,97000.0
ORD_0001462,신용카드,56000,0,5500.0,50500.0
ORD_0001463,토스페이,97000,0,0.0,97000.0
ORD_0001464,네이버페이,50000,0,0.0,50000.0
ORD_0001465,카카오페이,5000,3000,0.0,8000.0
ORD_0001466,신용카드,364000,0,0.0,364000.0
ORD_0001467,신용카드,36000,3000,2900.0,36100.0
ORD_0001468,신용카드,487000,0,62400.0,424600.0
ORD_0001469,토스페이,592000,0,63300.0,528700.0
ORD_0001470,토스페이,181000,0,0.0,181000.0
ORD_0001471,신용카드,54000,0,3600.0,50400.0
ORD_0001472,무통장입금,56000,0,0.0,56000.0
ORD_0001473,토스페이,26000,3000,0.0,29000.0
ORD_0001474,카카오페이,217000,0,29600.0,187400.0
ORD_0001475,카카오페이,64000,0,8600.0,55400.0
ORD_0001476,카카오페이,180000,0,0.0,180000.0
ORD_0001477,신용카드,160000,0,0.0,160000.0
ORD_0001478,신용카드,225000,0,30600.0,194400.0
ORD_0001479,무통장입금,34000,3000,0.0,37000.0
ORD_0001480,신용카드,56000,0,0.0,56000.0
ORD_0001481,신용카드,75000,0,4600.0,70400.0
ORD_0001482,신용카드,56000,0,0.0,56000.0
ORD_0001483,신용카드,485000,0,0.0,485000.0
ORD_0001484,신용카드,142000,0,0.0,142000.0
ORD_0001485,네이버페이,56000,0,0.0,56000.0
ORD_0001486,신용카드,130000,0,0.0,130000.0
ORD_0001487,휴대폰결제,67000,0,0.0,67000.0
ORD_0001488,휴대폰결제,31000,3000,0.0,34000.0
ORD_0001489,신용카드,71000,0,0.0,71000.0
ORD_0001490,신용카드,39000,3000,0.0,42000.0
ORD_0001491,신용카드,135000,0,0.0,135000.0
ORD_0001492,신용카드,170000,0,0.0,170000.0
ORD_0001493,네이버페이,56000,0,0.0,56000.0
ORD_0001494,무통장입금,468000,0,0.0,468000.0
ORD_0001495,카카오페이,46000,3000,2800.0,46200.0
ORD_0001496,신용카드,135000,0,0.0,135000.0
ORD_0001497,네이버페이,39000,3000,0.0,42000.0
ORD_0001498,네이버페이,135000,0,0.0,135000.0
ORD_0001499,신용카드,22000,3000,0.0,25000.0
ORD_0001500,신용카드,26000,3000,0.0,29000.0
ORD_0001501,네이버페이,56000,0,5900.0,50100.0
ORD_0001502,카카오페이,86000,0,0.0,86000.0
ORD_0001503,카카오페이,31000,3000,0.0,34000.0
ORD_0001504,신용카드,32000,3000,0.0,35000.0
ORD_0001505,무통장입금,132000,0,0.0,132000.0
ORD_0001506,신용카드,56000,0,6400.0,49600.0
ORD_0001507,신용카드,56000,0,3300.0,52700.0
ORD_0001508,신용카드,97000,0,10100.0,86900.0
ORD_0001509,네이버페이,158000,0,0.0,158000.0
ORD_0001510,신용카드,80000,0,7000.0,73000.0
ORD_0001511,신용카드,69000,0,0.0,69000.0
ORD_0001512,신용카드,14000,3000,2000.0,15000.0
ORD_0001513,휴대폰결제,56000,0,0.0,56000.0
ORD_0001514,휴대폰결제,27000,3000,0.0,30000.0
ORD_0001515,네이버페이,68000,0,0.0,68000.0
ORD_0001516,카카오페이,353000,0,0.0,353000.0
ORD_0001517,네이버페이,66000,0,0.0,66000.0
ORD_0001518,카카오페이,135000,0,19000.0,116000.0
ORD_0001519,신용카드,56000,0,0.0,56000.0
ORD_0001520,신용카드,157000,0,0.0,157000.0
ORD_0001521,토스페이,66000,0,0.0,66000.0
ORD_0001522,신용카드,70000,0,0.0,70000.0
ORD_0001523,카카오페이,37000,3000,0.0,40000.0
ORD_0001524,네이버페이,101000,0,0.0,101000.0
ORD_0001525,신용카드,480000,0,0.0,480000.0
ORD_0001526,무통장입금,727000,0,0.0,727000.0
ORD_0001527,신용카드,13000,3000,0.0,16000.0
ORD_0001528,신용카드,389000,0,0.0,389000.0
ORD_0001529,네이버페이,76000,0,0.0,76000.0
ORD_0001530,카카오페이,46000,3000,0.0,49000.0
ORD_0001531,무통장입금,28000,3000,3300.0,27700.0
ORD_0001532,신용카드,102000,0,8700.0,93300.0
ORD_0001533,토스페이,389000,0,0.0,389000.0
ORD_0001534,휴대폰결제,328000,0,0.0,328000.0
ORD_0001535,카카오페이,85000,0,0.0,85000.0
ORD_0001536,신용카드,27000,3000,0.0,30000.0
ORD_0001537,카카오페이,191000,0,0.0,191000.0
ORD_0001538,신용카드,56000,0,3200.0,52800.0
ORD_0001539,신용카드,61000,0,0.0,61000.0
ORD_0001540,카카오페이,984000,0,0.0,984000.0
ORD_0001541,토스페이,89000,0,0.0,89000.0
ORD_0001542,토스페이,56000,0,0.0,56000.0
ORD_0001543,네이버페이,66000,0,0.0,66000.0
ORD_0001544,신용카드,56000,0,0.0,56000.0
ORD_0001545,신용카드,45000,3000,0.0,48000.0
ORD_0001546,카카오페이,82000,0,0.0,82000.0
ORD_0001547,토스페이,389000,0,0.0,389000.0
ORD_0001548,토스페이,44000,3000,0.0,47000.0
ORD_0001549,휴대폰결제,297000,0,31700.0,265300.0
ORD_0001550,카카오페이,44000,3000,3500.0,43500.0
ORD_0001551,신용카드,104000,0,0.0,104000.0
ORD_0001552,신용카드,89000,0,8700.0,80300.0
ORD_0001553,휴대폰결제,101000,0,0.0,101000.0
ORD_0001554,네이버페이,200000,0,0.0,200000.0
ORD_0001555,네이버페이,80000,0,0.0,80000.0
ORD_0001556,토스페이,76000,0,0.0,76000.0
ORD_0001557,카카오페이,328000,0,0.0,328000.0
ORD_0001558,신용카드,239000,0,14700.0,224300.0
ORD_0001559,무통장입금,56000,0,0.0,56000.0
ORD_0001560,무통장입금,40000,3000,5100.0,37900.0
ORD_0001561,신용카드,475000,0,0.0,475000.0
ORD_0001562,신용카드,281000,0,16800.0,264200.0
ORD_0001563,신용카드,106000,0,0.0,106000.0
ORD_0001564,토스페이,267000,0,18800.0,248200.0
ORD_0001565,신용카드,329000,0,0.0,329000.0
ORD_0001566,무통장입금,55000,0,3800.0,51200.0
ORD_0001567,신용카드,69000,0,0.0,69000.0
ORD_0001568,신용카드,59000,0,7800.0,51200.0
ORD_0001569,신용카드,85000,0,0.0,85000.0
ORD_0001570,신용카드,219000,0,0.0,219000.0
ORD_0001571,무통장입금,56000,0,0.0,56000.0
ORD_0001572,신용카드,58000,0,6600.0,51400.0
ORD_0001573,신용카드,335000,0,0.0,335000.0
ORD_0001574,토스페이,90000,0,0.0,90000.0
ORD_0001575,신용카드,18000,3000,1300.0,19700.0
ORD_0001576,카카오페이,30000,3000,3000.0,30000.0
ORD_0001577,토스페이,21000,3000,0.0,24000.0
ORD_0001578,신용카드,106000,0,0.0,106000.0
ORD_0001579,네이버페이,111000,0,0.0,111000.0
ORD_0001580,네이버페이,72000,0,0.0,72000.0
ORD_0001581,무통장입금,531000,0,0.0,531000.0
ORD_0001582,카카오페이,27000,3000,0.0,30000.0
ORD_0001583,신용카드,382000,0,27300.0,354700.0
ORD_0001584,신용카드,56000,0,0.0,56000.0
ORD_0001585,신용카드,224000,0,23200.0,200800.0
ORD_0001586,무통장입금,495000,0,0.0,495000.0
ORD_0001587,카카오페이,104000,0,0.0,104000.0
ORD_0001588,무통장입금,56000,0,0.0,56000.0
ORD_0001589,신용카드,211000,0,0.0,211000.0
ORD_0001590,신용카드,112000,0,0.0,112000.0
ORD_0001591,카카오페이,50000,0,4400.0,45600.0
ORD_0001592,네이버페이,27000,3000,2600.0,27400.0
ORD_0001593,신용카드,278000,0,27500.0,250500.0
ORD_0001594,네이버페이,99000,0,0.0,99000.0
ORD_0001595,신용카드,211000,0,29200.0,181800.0
ORD_0001596,신용카드,111000,0,0.0,111000.0
ORD_0001597,네이버페이,135000,0,0.0,135000.0
ORD_0001598,신용카드,26000,3000,0.0,29000.0
ORD_0001599,카카오페이,102000,0,0.0,102000.0
ORD_0001600,카카오페이,87000,0,0.0,87000.0
ORD_0001601,네이버페이,103000,0,15300.0,87700.0
ORD_0001602,휴대폰결제,34000,3000,0.0,37000.0
ORD_0001603,신용카드,56000,0,0.0,56000.0
ORD_0001604,신용카드,389000,0,0.0,389000.0
ORD_0001605,신용카드,45000,3000,0.0,48000.0
ORD_0001606,네이버페이,62000,0,0.0,62000.0
ORD_0001607,토스페이,91000,0,7600.0,83400.0
ORD_0001608,신용카드,69000,0,0.0,69000.0
ORD_0001609,신용카드,139000,0,0.0,139000.0
ORD_0001610,신용카드,5000,3000,0.0,8000.0
ORD_0001611,신용카드,50000,0,0.0,50000.0
ORD_0001612,카카오페이,43000,3000,2800.0,43200.0
ORD_0001613,카카오페이,55000,0,0.0,55000.0
ORD_0001614,신용카드,80000,0,0.0,80000.0
ORD_0001615,신용카드,208000,0,0.0,208000.0
ORD_0001616,토스페이,177000,0,22400.0,154600.0
ORD_0001617,카카오페이,111000,0,15500.0,95500.0
ORD_0001618,카카오페이,498000,0,25100.0,472900.0
ORD_0001619,카카오페이,56000,0,0.0,56000.0
ORD_0001620,신용카드,5000,3000,0.0,8000.0
ORD_0001621,신용카드,228000,0,23200.0,204800.0
ORD_0001622,토스페이,66000,0,6700.0,59300.0
ORD_0001623,카카오페이,257000,0,37300.0,219700.0
ORD_0001624,네이버페이,69000,0,0.0,69000.0
ORD_0001625,신용카드,191000,0,0.0,191000.0
ORD_0001626,카카오페이,31000,3000,0.0,34000.0
ORD_0001627,카카오페이,158000,0,0.0,158000.0
ORD_0001628,신용카드,201000,0,0.0,201000.0
ORD_0001629,카카오페이,117000,0,11300.0,105700.0
ORD_0001630,토스페이,92000,0,13200.0,78800.0
ORD_0001631,신용카드,93000,0,0.0,93000.0
ORD_0001632,휴대폰결제,475000,0,0.0,475000.0
ORD_0001633,신용카드,99000,0,7600.0,91400.0
ORD_0001634,신용카드,56000,0,0.0,56000.0
ORD_0001635,카카오페이,64000,0,0.0,64000.0
ORD_0001636,카카오페이,59000,0,8100.0,50900.0
ORD_0001637,카카오페이,65000,0,5600.0,59400.0
ORD_0001638,신용카드,47000,3000,0.0,50000.0
ORD_0001639,카카오페이,56000,0,0.0,56000.0
ORD_0001640,신용카드,604000,0,0.0,604000.0
ORD_0001641,카카오페이,56000,0,0.0,56000.0
ORD_0001642,토스페이,103000,0,0.0,103000.0
ORD_0001643,네이버페이,436000,0,0.0,436000.0
ORD_0001644,신용카드,56000,0,0.0,56000.0
ORD_0001645,카카오페이,112000,0,0.0,112000.0
ORD_0001646,카카오페이,5000,3000,700.0,7300.0
ORD_0001647,토스페이,23000,3000,0.0,26000.0
ORD_0001648,토스페이,5000,3000,0.0,8000.0
ORD_0001649,신용카드,70000,0,7800.0,62200.0
ORD_0001650,토스페이,30000,3000,0.0,33000.0
ORD_0001651,카카오페이,7000,3000,700.0,9300.0
ORD_0001652,네이버페이,311000,0,0.0,311000.0
ORD_0001653,토스페이,10000,3000,0.0,13000.0
ORD_0001654,신용카드,431000,0,0.0,431000.0
ORD_0001655,카카오페이,483000,0,71200.0,411800.0
ORD_0001656,네이버페이,390000,0,0.0,390000.0
ORD_0001657,카카오페이,1108000,0,59800.0,1048200.0
ORD_0001658,신용카드,56000,0,4500.0,51500.0
ORD_0001659,네이버페이,154000,0,19000.0,135000.0
ORD_0001660,신용카드,56000,0,0.0,56000.0
ORD_0001661,무통장입금,746000,0,77400.0,668600.0
ORD_0001662,신용카드,55000,0,0.0,55000.0
ORD_0001663,카카오페이,7000,3000,0.0,10000.0
ORD_0001664,신용카드,568000,0,0.0,568000.0
ORD_0001665,카카오페이,640000,0,0.0,640000.0
ORD_0001666,신용카드,39000,3000,0.0,42000.0
ORD_0001667,신용카드,194000,0,0.0,194000.0
ORD_0001668,카카오페이,30000,3000,0.0,33000.0
ORD_0001669,토스페이,15000,3000,800.0,17200.0
ORD_0001670,신용카드,27000,3000,0.0,30000.0
ORD_0001671,무통장입금,35000,3000,0.0,38000.0
ORD_0001672,토스페이,60000,0,0.0,60000.0
ORD_0001673,토스페이,11000,3000,0.0,14000.0
ORD_0001674,신용카드,56000,0,0.0,56000.0
ORD_0001675,카카오페이,264000,0,15500.0,248500.0
ORD_0001676,신용카드,56000,0,0.0,56000.0
ORD_0001677,네이버페이,80000,0,0.0,80000.0
ORD_0001678,토스페이,168000,0,0.0,168000.0
ORD_0001679,네이버페이,135000,0,0.0,135000.0
ORD_0001680,카카오페이,686000,0,51900.0,634100.0
ORD_0001681,신용카드,279000,0,0.0,279000.0
ORD_0001682,신용카드,56000,0,0.0,56000.0
ORD_0001683,신용카드,45000,3000,3300.0,44700.0
ORD_0001684,무통장입금,69000,0,3700.0,65300.0
ORD_0001685,신용카드,90000,0,0.0,90000.0
ORD_0001686,신용카드,15000,3000,1000.0,17000.0
ORD_0001687,네이버페이,32000,3000,0.0,35000.0
ORD_0001688,토스페이,16000,3000,0.0,19000.0
ORD_0001689,네이버페이,194000,0,0.0,194000.0
ORD_0001690,신용카드,568000,0,66900.0,501100.0
ORD_0001691,신용카드,63000,0,0.0,63000.0
ORD_0001692,신용카드,502000,0,0.0,502000.0
ORD_0001693,신용카드,67000,0,0.0,67000.0
ORD_0001694,카카오페이,60000,0,0.0,60000.0
ORD_0001695,무통장입금,30000,3000,2300.0,30700.0
ORD_0001696,신용카드,62000,0,5200.0,56800.0
ORD_0001697,카카오페이,772000,0,68600.0,703400.0
ORD_0001698,신용카드,74000,0,0.0,74000.0
ORD_0001699,신용카드,56000,0,0.0,56000.0
ORD_0001700,토스페이,138000,0,0.0,138000.0
ORD_0001701,신용카드,112000,0,0.0,112000.0
ORD_0001702,신용카드,48000,3000,0.0,51000.0
ORD_0001703,카카오페이,390000,0,52400.0,337600.0
ORD_0001704,휴대폰결제,130000,0,0.0,130000.0
ORD_0001705,신용카드,56000,0,8100.0,47900.0
ORD_0001706,카카오페이,64000,0,0.0,64000.0
ORD_0001707,토스페이,144000,0,0.0,144000.0
ORD_0001708,카카오페이,34000,3000,0.0,37000.0
ORD_0001709,토스페이,45000,3000,0.0,48000.0
ORD_0001710,휴대폰결제,20000,3000,0.0,23000.0
ORD_0001711,무통장입금,56000,0,0.0,56000.0
ORD_0001712,토스페이,7000,3000,400.0,9600.0
ORD_0001713,네이버페이,90000,0,13200.0,76800.0
ORD_0001714,카카오페이,99000,0,0.0,99000.0
ORD_0001715,무통장입금,148000,0,0.0,148000.0
ORD_0001716,카카오페이,28000,3000,0.0,31000.0
ORD_0001717,신용카드,154000,0,0.0,154000.0
ORD_0001718,네이버페이,223000,0,0.0,223000.0
ORD_0001719,휴대폰결제,156000,0,0.0,156000.0
ORD_0001720,네이버페이,22000,3000,0.0,25000.0
ORD_0001721,카카오페이,129000,0,16700.0,112300.0
ORD_0001722,신용카드,77000,0,9000.0,68000.0
ORD_0001723,네이버페이,76000,0,0.0,76000.0
ORD_0001724,신용카드,56000,0,0.0,56000.0
ORD_0001725,신용카드,20000,3000,0.0,23000.0
ORD_0001726,신용카드,6000,3000,0.0,9000.0
ORD_0001727,카카오페이,256000,0,21400.0,234600.0
ORD_0001728,신용카드,69000,0,0.0,69000.0
ORD_0001729,토스페이,389000,0,28300.0,360700.0
ORD_0001730,무통장입금,40000,3000,3300.0,39700.0
ORD_0001731,카카오페이,37000,3000,0.0,40000.0
ORD_0001732,신용카드,100000,0,0.0,100000.0
ORD_0001733,카카오페이,168000,0,0.0,168000.0
ORD_0001734,카카오페이,64000,0,4100.0,59900.0
ORD_0001735,네이버페이,104000,0,0.0,104000.0
ORD_0001736,신용카드,270000,0,0.0,270000.0
ORD_0001737,카카오페이,67000,0,0.0,67000.0
ORD_0001738,카카오페이,25000,3000,0.0,28000.0
ORD_0001739,신용카드,90000,0,6700.0,83300.0
ORD_0001740,네이버페이,31000,3000,0.0,34000.0
ORD_0001741,네이버페이,56000,0,0.0,56000.0
ORD_0001742,토스페이,87000,0,0.0,87000.0
ORD_0001743,토스페이,80000,0,0.0,80000.0
ORD_0001744,네이버페이,56000,0,0.0,56000.0
ORD_0001745,신용카드,62000,0,0.0,62000.0
ORD_0001746,카카오페이,86000,0,10100.0,75900.0
ORD_0001747,신용카드,56000,0,3700.0,52300.0
ORD_0001748,휴대폰결제,64000,0,9300.0,54700.0
ORD_0001749,신용카드,350000,0,40100.0,309900.0
ORD_0001750,카카오페이,83000,0,0.0,83000.0
ORD_0001751,토스페이,336000,0,41300.0,294700.0
ORD_0001752,토스페이,36000,3000,0.0,39000.0
ORD_0001753,네이버페이,171000,0,15000.0,156000.0
ORD_0001754,토스페이,238000,0,0.0,238000.0
ORD_0001755,신용카드,56000,0,0.0,56000.0
ORD_0001756,네이버페이,475000,0,0.0,475000.0
ORD_0001757,신용카드,14000,3000,0.0,17000.0
ORD_0001758,카카오페이,146000,0,8700.0,137300.0
ORD_0001759,카카오페이,478000,0,0.0,478000.0
ORD_0001760,신용카드,544000,0,51500.0,492500.0
ORD_0001761,신용카드,57000,0,5600.0,51400.0
ORD_0001762,네이버페이,52000,0,0.0,52000.0
ORD_0001763,신용카드,56000,0,0.0,56000.0
ORD_0001764,신용카드,66000,0,0.0,66000.0
ORD_0001765,카카오페이,358000,0,0.0,358000.0
ORD_0001766,카카오페이,65000,0,0.0,65000.0
ORD_0001767,신용카드,56000,0,0.0,56000.0
ORD_0001768,신용카드,56000,0,0.0,56000.0
ORD_0001769,카카오페이,112000,0,7400.0,104600.0
ORD_0001770,무통장입금,14000,3000,1600.0,15400.0
ORD_0001771,신용카드,75000,0,9900.0,65100.0
ORD_0001772,토스페이,144000,0,0.0,144000.0
ORD_0001773,카카오페이,190000,0,22500.0,167500.0
ORD_0001774,네이버페이,150000,0,15000.0,135000.0
ORD_0001775,카카오페이,139000,0,0.0,139000.0
ORD_0001776,카카오페이,265000,0,0.0,265000.0
ORD_0001777,휴대폰결제,213000,0,0.0,213000.0
ORD_0001778,카카오페이,56000,0,0.0,56000.0
ORD_0001779,카카오페이,238000,0,0.0,238000.0
ORD_0001780,신용카드,56000,0,0.0,56000.0
ORD_0001781,네이버페이,40000,3000,4500.0,38500.0
ORD_0001782,신용카드,47000,3000,0.0,50000.0
ORD_0001783,네이버페이,1024000,0,0.0,1024000.0
ORD_0001784,카카오페이,56000,0,0.0,56000.0
ORD_0001785,신용카드,540000,0,29700.0,510300.0
ORD_0001786,신용카드,346000,0,0.0,346000.0
ORD_0001787,신용카드,27000,3000,0.0,30000.0
ORD_0001788,신용카드,89000,0,11400.0,77600.0
ORD_0001789,카카오페이,56000,0,0.0,56000.0
ORD_0001790,신용카드,35000,3000,0.0,38000.0
ORD_0001791,신용카드,118000,0,0.0,118000.0
ORD_0001792,신용카드,46000,3000,0.0,49000.0
ORD_0001793,카카오페이,213000,0,0.0,213000.0
ORD_0001794,신용카드,80000,0,0.0,80000.0
ORD_0001795,카카오페이,56000,0,0.0,56000.0
ORD_0001796,휴대폰결제,98000,0,12400.0,85600.0
ORD_0001797,휴대폰결제,76000,0,0.0,76000.0
ORD_0001798,신용카드,543000,0,31300.0,511700.0
ORD_0001799,네이버페이,76000,0,0.0,76000.0
ORD_0001800,신용카드,56000,0,0.0,56000.0
ORD_0001801,신용카드,54000,0,0.0,54000.0
ORD_0001802,카카오페이,110000,0,0.0,110000.0
ORD_0001803,신용카드,242000,0,0.0,242000.0
ORD_0001804,카카오페이,6000,3000,0.0,9000.0
ORD_0001805,카카오페이,40000,3000,0.0,43000.0
ORD_0001806,신용카드,98000,0,9800.0,88200.0
ORD_0001807,신용카드,129000,0,0.0,129000.0
ORD_0001808,신용카드,355000,0,0.0,355000.0
ORD_0001809,신용카드,56000,0,5300.0,50700.0
ORD_0001810,신용카드,451000,0,54800.0,396200.0
ORD_0001811,신용카드,101000,0,11700.0,89300.0
ORD_0001812,카카오페이,600000,0,0.0,600000.0
ORD_0001813,신용카드,485000,0,49500.0,435500.0
ORD_0001814,무통장입금,32000,3000,1900.0,33100.0
ORD_0001815,카카오페이,64000,0,0.0,64000.0
ORD_0001816,카카오페이,55000,0,0.0,55000.0
ORD_0001817,신용카드,734000,0,0.0,734000.0
ORD_0001818,토스페이,148000,0,15400.0,132600.0
ORD_0001819,네이버페이,56000,0,6000.0,50000.0
ORD_0001820,토스페이,112000,0,0.0,112000.0
ORD_0001821,카카오페이,78000,0,10300.0,67700.0
ORD_0001822,카카오페이,631000,0,0.0,631000.0
ORD_0001823,카카오페이,62000,0,5800.0,56200.0
ORD_0001824,신용카드,112000,0,0.0,112000.0
ORD_0001825,무통장입금,411000,0,0.0,411000.0
ORD_0001826,신용카드,16000,3000,2300.0,16700.0
ORD_0001827,신용카드,16000,3000,900.0,18100.0
ORD_0001828,무통장입금,56000,0,5300.0,50700.0
ORD_0001829,무통장입금,139000,0,11200.0,127800.0
ORD_0001830,신용카드,45000,3000,0.0,48000.0
ORD_0001831,신용카드,129000,0,0.0,129000.0
ORD_0001832,카카오페이,475000,0,25600.0,449400.0
ORD_0001833,신용카드,150000,0,0.0,150000.0
ORD_0001834,신용카드,11000,3000,0.0,14000.0
ORD_0001835,네이버페이,691000,0,0.0,691000.0
ORD_0001836,신용카드,56000,0,6600.0,49400.0
ORD_0001837,네이버페이,66000,0,7400.0,58600.0
ORD_0001838,신용카드,76000,0,0.0,76000.0
ORD_0001839,네이버페이,31000,3000,0.0,34000.0
ORD_0001840,신용카드,372000,0,0.0,372000.0
ORD_0001841,무통장입금,254000,0,0.0,254000.0
ORD_0001842,신용카드,36000,3000,0.0,39000.0
ORD_0001843,네이버페이,222000,0,27500.0,194500.0
ORD_0001844,토스페이,10000,3000,0.0,13000.0
ORD_0001845,토스페이,432000,0,0.0,432000.0
ORD_0001846,신용카드,112000,0,0.0,112000.0
ORD_0001847,신용카드,74000,0,7000.0,67000.0
ORD_0001848,네이버페이,169000,0,22900.0,146100.0
ORD_0001849,신용카드,587000,0,58400.0,528600.0
ORD_0001850,카카오페이,139000,0,0.0,139000.0
ORD_0001851,신용카드,37000,3000,0.0,40000.0
ORD_0001852,네이버페이,101000,0,10500.0,90500.0
ORD_0001853,신용카드,18000,3000,0.0,21000.0
ORD_0001854,신용카드,20000,3000,0.0,23000.0
ORD_0001855,토스페이,27000,3000,0.0,30000.0
ORD_0001856,카카오페이,30000,3000,0.0,33000.0
ORD_0001857,신용카드,288000,0,25300.0,262700.0
ORD_0001858,네이버페이,110000,0,0.0,110000.0
ORD_0001859,신용카드,122000,0,13700.0,108300.0
ORD_0001860,네이버페이,18000,3000,2000.0,19000.0
ORD_0001861,신용카드,55000,0,0.0,55000.0
ORD_0001862,신용카드,78000,0,0.0,78000.0
ORD_0001863,네이버페이,56000,0,0.0,56000.0
ORD_0001864,신용카드,17000,3000,0.0,20000.0
ORD_0001865,토스페이,13000,3000,0.0,16000.0
ORD_0001866,신용카드,296000,0,0.0,296000.0
ORD_0001867,신용카드,427000,0,0.0,427000.0
ORD_0001868,카카오페이,27000,3000,1400.0,28600.0
ORD_0001869,카카오페이,139000,0,0.0,139000.0
ORD_0001870,무통장입금,43000,3000,0.0,46000.0
ORD_0001871,네이버페이,112000,0,13100.0,98900.0
ORD_0001872,신용카드,76000,0,4400.0,71600.0
ORD_0001873,신용카드,106000,0,0.0,106000.0
ORD_0001874,무통장입금,190000,0,0.0,190000.0
ORD_0001875,휴대폰결제,444000,0,0.0,444000.0
ORD_0001876,신용카드,26000,3000,0.0,29000.0
ORD_0001877,네이버페이,64000,0,0.0,64000.0
ORD_0001878,신용카드,56000,0,0.0,56000.0
ORD_0001879,토스페이,111000,0,0.0,111000.0
ORD_0001880,카카오페이,84000,0,0.0,84000.0
ORD_0001881,토스페이,131000,0,0.0,131000.0
ORD_0001882,카카오페이,684000,0,0.0,684000.0
ORD_0001883,신용카드,326000,0,0.0,326000.0
ORD_0001884,토스페이,56000,0,0.0,56000.0
ORD_0001885,신용카드,77000,0,0.0,77000.0
ORD_0001886,무통장입금,215000,0,0.0,215000.0
ORD_0001887,신용카드,231000,0,0.0,231000.0
ORD_0001888,신용카드,23000,3000,0.0,26000.0
ORD_0001889,신용카드,56000,0,0.0,56000.0
ORD_0001890,신용카드,158000,0,0.0,158000.0
ORD_0001891,신용카드,164000,0,0.0,164000.0
ORD_0001892,무통장입금,213000,0,0.0,213000.0
ORD_0001893,토스페이,56000,0,0.0,56000.0
ORD_0001894,카카오페이,268000,0,0.0,268000.0
ORD_0001895,신용카드,195000,0,0.0,195000.0
ORD_0001896,신용카드,7000,3000,0.0,10000.0
ORD_0001897,네이버페이,333000,0,0.0,333000.0
ORD_0001898,네이버페이,656000,0,0.0,656000.0
ORD_0001899,토스페이,59000,0,0.0,59000.0
ORD_0001900,신용카드,37000,3000,0.0,40000.0
ORD_0001901,카카오페이,20000,3000,0.0,23000.0
ORD_0001902,신용카드,178000,0,20200.0,157800.0
ORD_0001903,신용카드,134000,0,0.0,134000.0
ORD_0001904,신용카드,12000,3000,0.0,15000.0
ORD_0001905,카카오페이,56000,0,0.0,56000.0
ORD_0001906,카카오페이,76000,0,7200.0,68800.0
ORD_0001907,신용카드,17000,3000,0.0,20000.0
ORD_0001908,네이버페이,56000,0,0.0,56000.0
ORD_0001909,네이버페이,46000,3000,6300.0,42700.0
ORD_0001910,휴대폰결제,135000,0,0.0,135000.0
ORD_0001911,네이버페이,144000,0,8000.0,136000.0
ORD_0001912,네이버페이,56000,0,0.0,56000.0
ORD_0001913,네이버페이,572000,0,85000.0,487000.0
ORD_0001914,신용카드,6000,3000,0.0,9000.0
ORD_0001915,신용카드,87000,0,0.0,87000.0
ORD_0001916,네이버페이,190000,0,26100.0,163900.0
ORD_0001917,신용카드,56000,0,0.0,56000.0
ORD_0001918,신용카드,134000,0,10800.0,123200.0
ORD_0001919,신용카드,20000,3000,0.0,23000.0
ORD_0001920,신용카드,218000,0,0.0,218000.0
