order_id,customer_id,order_datetime,order_date,order_status
ORD_0011418,CUST_005820,2024-06-24 19:44:00,2024-06-24,배송완료
ORD_0011419,CUST_014194,2024-04-03 22:22:00,2024-04-03,배송완료
ORD_0011420,CUST_019107,2024-04-10 19:51:00,2024-04-10,배송완료
ORD_0011421,CUST_010594,2024-02-14 05:50:00,2024-02-14,배송완료
ORD_0011422,CUST_005962,2024-02-10 17:44:00,2024-02-10,배송완료
ORD_0011423,CUST_009211,2024-02-02 19:46:00,2024-02-02,배송완료
ORD_0011424,CUST_015659,2024-05-08 21:05:00,2024-05-08,배송완료
ORD_0011425,CUST_014518,2024-06-12 13:10:00,2024-06-12,배송중
ORD_0011426,CUST_002337,2024-02-15 14:15:00,2024-02-15,배송완료
ORD_0011427,CUST_009801,2024-02-08 17:38:00,2024-02-08,배송완료
ORD_0011428,CUST_009877,2024-03-31 08:57:00,2024-03-31,배송완료
ORD_0011429,CUST_002950,2024-04-25 13:37:00,2024-04-25,배송완료
ORD_0011430,CUST_002288,2024-01-09 10:47:00,2024-01-09,배송완료
ORD_0011431,CUST_009793,2024-06-15 21:22:00,2024-06-15,배송완료
ORD_0011432,CUST_002288,2024-02-24 14:47:00,2024-02-24,배송완료
ORD_0011433,CUST_013670,2024-02-29 22:09:00,2024-02-29,배송완료
ORD_0011434,CUST_013133,2024-06-10 10:52:00,2024-06-10,배송완료
ORD_0011435,CUST_005031,2024-04-27 21:29:00,2024-04-27,배송완료
ORD_0011436,CUST_012058,2024-04-17 22:23:00,2024-04-17,배송완료
ORD_0011437,CUST_019379,2024-04-29 17:35:00,2024-04-29,배송완료
ORD_0011438,CUST_001417,2024-05-31 19:19:00,2024-05-31,배송완료
ORD_0011439,CUST_010183,2024-01-30 16:47:00,2024-01-30,배송완료
ORD_0011440,CUST_017191,2024-04-05 12:33:00,2024-04-05,배송완료
ORD_0011441,CUST_016094,2024-06-12 20:11:00,2024-06-12,배송완료
ORD_0011442,CUST_010946,2024-03-04 08:49:00,2024-03-04,배송완료
ORD_0011443,CUST_008235,2024-05-12 18:45:00,2024-05-12,배송완료
ORD_0011444,CUST_005886,2024-04-17 19:37:00,2024-04-17,배송중
ORD_0011445,CUST_010981,2024-02-07 09:53:00,2024-02-07,배송완료
ORD_0011446,CUST_004460,2024-03-18 11:55:00,2024-03-18,배송완료
ORD_0011447,CUST_016848,2024-04-23 18:58:00,2024-04-23,배송완료
ORD_0011448,CUST_005011,2024-01-11 20:08:00,2024-01-11,배송완료
ORD_0011449,CUST_002544,2024-01-29 22:52:00,2024-01-29,배송중
ORD_0011450,CUST_007370,2024-05-23 10:12:00,2024-05-23,배송완료
ORD_0011451,CUST_002019,2024-02-23 19:41:00,2024-02-23,배송완료
ORD_0011452,CUST_019130,2024-02-01 21:41:00,2024-02-01,배송완료
ORD_0011453,CUST_008129,2024-06-02 12:44:00,2024-06-02,배송완료
ORD_0011454,CUST_015474,2024-04-07 18:40:00,2024-04-07,배송완료
ORD_0011455,CUST_010918,2024-01-28 21:10:00,2024-01-28,배송완료
ORD_0011456,CUST_011206,2024-05-20 08:55:00,2024-05-20,배송완료
ORD_0011457,CUST_005895,2024-02-21 15:37:00,2024-02-21,배송완료
ORD_0011458,CUST_015139,2024-02-11 13:34:00,2024-02-11,배송완료
ORD_0011459,CUST_013332,2024-02-11 20:26:00,2024-02-11,배송완료
ORD_0011460,CUST_001309,2024-01-15 21:27:00,2024-01-15,배송완료
ORD_0011461,CUST_011254,2024-06-13 20:49:00,2024-06-13,배송완료
ORD_0011462,CUST_013429,2024-06-18 20:59:00,2024-06-18,배송완료
ORD_0011463,CUST_006067,2024-06-05 20:08:00,2024-06-05,배송완료
ORD_0011464,CUST_013701,2024-01-06 20:48:00,2024-01-06,배송완료
ORD_0011465,CUST_007794,2024-04-09 20:06:00,2024-04-09,배송완료
ORD_0011466,CUST_019941,2024-05-31 15:49:00,2024-05-31,배송완료
ORD_0011467,CUST_000337,2024-02-06 05:17:00,2024-02-06,배송완료
ORD_0011468,CUST_017508,2024-01-10 12:12:00,2024-01-10,배송완료
ORD_0011469,CUST_018409,2024-04-09 19:22:00,2024-04-09,배송완료
ORD_0011470,CUST_010082,2024-01-12 07:06:00,2024-01-12,배송중
ORD_0011471,CUST_015078,2024-06-26 17:51:00,2024-06-26,배송완료
ORD_0011472,CUST_010856,2024-06-28 14:48:00,2024-06-28,배송완료
ORD_0011473,CUST_002288,2024-06-13 20:57:00,2024-06-13,배송완료
ORD_0011474,CUST_000802,2024-02-12 12:51:00,2024-02-12,배송완료
ORD_0011475,CUST_006119,2024-01-01 14:37:00,2024-01-01,결제완료
ORD_0011476,CUST_003607,2024-03-19 16:12:00,2024-03-19,배송완료
ORD_0011477,CUST_009278,2024-01-12 19:46:00,2024-01-12,배송완료
ORD_0011478,CUST_018834,2024-06-03 09:00:00,2024-06-03,배송완료
ORD_0011479,CUST_009377,2024-03-06 20:03:00,2024-03-06,배송완료
ORD_0011480,CUST_007099,2024-04-10 19:35:00,2024-04-10,배송완료
ORD_0011481,CUST_012679,2024-05-30 23:56:00,2024-05-30,배송완료
ORD_0011482,CUST_012356,2024-01-06 07:02:00,2024-01-06,배송완료
ORD_0011483,CUST_017851,2024-02-11 13:17:00,2024-02-11,배송완료
ORD_0011484,CUST_019332,2024-05-24 19:24:00,2024-05-24,배송완료
ORD_0011485,CUST_016376,2024-06-08 18:30:00,2024-06-08,배송완료
ORD_0011486,CUST_005122,2024-05-06 19:25:00,2024-05-06,배송중
ORD_0011487,CUST_010926,2024-01-31 20:59:00,2024-01-31,배송완료
ORD_0011488,CUST_001529,2024-02-29 19:11:00,2024-02-29,배송완료
ORD_0011489,CUST_002288,2024-06-20 07:52:00,2024-06-20,배송완료
ORD_0011490,CUST_008288,2024-03-02 15:05:00,2024-03-02,배송완료
ORD_0011491,CUST_010695,2024-04-04 15:49:00,2024-04-04,배송완료
ORD_0011492,CUST_003846,2024-06-02 12:38:00,2024-06-02,배송완료
ORD_0011493,CUST_017994,2024-01-27 19:50:00,2024-01-27,결제완료
ORD_0011494,CUST_004494,2024-03-25 10:26:00,2024-03-25,배송완료
ORD_0011495,CUST_004536,2024-01-08 13:01:00,2024-01-08,배송완료
ORD_0011496,CUST_010581,2024-02-02 21:17:00,2024-02-02,배송완료
ORD_0011497,CUST_002288,2024-04-07 13:20:00,2024-04-07,배송완료
ORD_0011498,CUST_009681,2024-04-26 08:46:00,2024-04-26,배송완료
ORD_0011499,CUST_007195,2024-04-14 10:59:00,2024-04-14,배송완료
ORD_0011500,CUST_002023,2024-03-20 22:46:00,2024-03-20,배송완료
ORD_0011501,CUST_017476,2024-04-24 09:45:00,2024-04-24,배송완료
ORD_0011502,CUST_015606,2024-01-10 19:44:00,2024-01-10,배송완료
ORD_0011503,CUST_012389,2024-02-08 22:09:00,2024-02-08,배송완료
ORD_0011504,CUST_005205,2024-02-03 16:15:00,2024-02-03,배송완료
ORD_0011505,CUST_004556,2024-06-09 10:29:00,2024-06-09,배송완료
ORD_0011506,CUST_009185,2024-01-23 22:01:00,2024-01-23,배송중
ORD_0011507,CUST_009132,2024-06-29 18:40:00,2024-06-29,배송완료
ORD_0011508,CUST_017649,2024-06-13 18:59:00,2024-06-13,배송완료
ORD_0011509,CUST_003175,2024-05-07 18:08:00,2024-05-07,배송완료
ORD_0011510,CUST_012175,2024-05-24 10:09:00,2024-05-24,배송완료
ORD_0011511,CUST_011117,2024-03-15 10:51:00,2024-03-15,결제완료
ORD_0011512,CUST_014257,2024-04-06 18:57:00,2024-04-06,배송완료
ORD_0011513,CUST_014001,2024-06-25 21:08:00,2024-06-25,배송완료
ORD_0011514,CUST_017017,2024-06-25 20:21:00,2024-06-25,배송완료
ORD_0011515,CUST_002726,2024-01-04 22:03:00,2024-01-04,배송완료
ORD_0011516,CUST_000837,2024-02-15 07:20:00,2024-02-15,배송완료
ORD_0011517,CUST_018531,2024-04-02 15:26:00,2024-04-02,취소
ORD_0011518,CUST_002663,2024-04-12 21:19:00,2024-04-12,배송완료
ORD_0011519,CUST_004503,2024-02-02 16:34:00,2024-02-02,배송완료
ORD_0011520,CUST_015435,2024-05-20 11:30:00,2024-05-20,배송완료
ORD_0011521,CUST_011105,2024-06-03 17:35:00,2024-06-03,배송완료
ORD_0011522,CUST_017512,2024-03-12 08:21:00,2024-03-12,배송완료
ORD_0011523,CUST_011862,2024-02-04 02:54:00,2024-02-04,배송완료
ORD_0011524,CUST_009530,2024-01-23 16:37:00,2024-01-23,배송완료
ORD_0011525,CUST_013686,2024-06-23 19:07:00,2024-06-23,배송완료
ORD_0011526,CUST_000337,2024-05-20 21:56:00,2024-05-20,배송완료
ORD_0011527,CUST_001667,2024-06-24 20:27:00,2024-06-24,배송완료
ORD_0011528,CUST_001019,2024-01-17 01:05:00,2024-01-17,배송완료
ORD_0011529,CUST_018928,2024-03-28 18:11:00,2024-03-28,배송완료
ORD_0011530,CUST_002660,2024-04-28 20:38:00,2024-04-28,배송완료
ORD_0011531,CUST_014391,2024-04-05 21:51:00,2024-04-05,배송완료
ORD_0011532,CUST_018642,2024-05-31 18:55:00,2024-05-31,배송완료
ORD_0011533,CUST_002188,2024-02-29 19:01:00,2024-02-29,배송완료
ORD_0011534,CUST_019814,2024-03-13 11:56:00,2024-03-13,배송완료
ORD_0011535,CUST_018325,2024-02-19 20:01:00,2024-02-19,배송완료
ORD_0011536,CUST_005933,2024-03-06 22:23:00,2024-03-06,배송완료
ORD_0011537,CUST_016416,2024-05-31 14:16:00,2024-05-31,배송완료
ORD_0011538,CUST_002288,2024-06-17 18:42:00,2024-06-17,배송중
ORD_0011539,CUST_009530,2024-02-14 09:36:00,2024-02-14,배송완료
ORD_0011540,CUST_013033,2024-03-21 16:50:00,2024-03-21,배송완료
ORD_0011541,CUST_004009,2024-04-07 17:22:00,2024-04-07,배송완료
ORD_0011542,CUST_006479,2024-05-03 09:22:00,2024-05-03,배송완료
ORD_0011543,CUST_013667,2024-04-11 08:48:00,2024-04-11,배송완료
ORD_0011544,CUST_015643,2024-05-23 21:57:00,2024-05-23,배송완료
ORD_0011545,CUST_014353,2024-03-22 18:05:00,2024-03-22,배송완료
ORD_0011546,CUST_005839,2024-01-18 17:30:00,2024-01-18,배송완료
ORD_0011547,CUST_006793,2024-01-06 23:40:00,2024-01-06,배송완료
ORD_0011548,CUST_016402,2024-06-26 21:31:00,2024-06-26,배송완료
ORD_0011549,CUST_009498,2024-01-03 17:02:00,2024-01-03,결제완료
ORD_0011550,CUST_001233,2024-04-07 15:12:00,2024-04-07,배송완료
ORD_0011551,CUST_015282,2024-02-09 20:09:00,2024-02-09,배송완료
ORD_0011552,CUST_017839,2024-04-15 12:59:00,2024-04-15,배송완료
ORD_0011553,CUST_013429,2024-03-21 21:41:00,2024-03-21,배송완료
ORD_0011554,CUST_016265,2024-04-11 08:08:00,2024-04-11,배송완료
ORD_0011555,CUST_019102,2024-04-18 14:19:00,2024-04-18,배송완료
ORD_0011556,CUST_007370,2024-05-01 08:38:00,2024-05-01,배송완료
ORD_0011557,CUST_017804,2024-03-21 10:20:00,2024-03-21,배송완료
ORD_0011558,CUST_015897,2024-06-19 17:52:00,2024-06-19,배송완료
ORD_0011559,CUST_008386,2024-01-19 14:56:00,2024-01-19,배송완료
ORD_0011560,CUST_015892,2024-02-20 16:45:00,2024-02-20,배송완료
ORD_0011561,CUST_015629,2024-06-04 15:28:00,2024-06-04,배송완료
ORD_0011562,CUST_011798,2024-02-21 18:32:00,2024-02-21,배송완료
ORD_0011563,CUST_001936,2024-05-03 10:45:00,2024-05-03,배송완료
ORD_0011564,CUST_000923,2024-04-10 11:45:00,2024-04-10,배송완료
ORD_0011565,CUST_014800,2024-04-05 08:55:00,2024-04-05,배송완료
ORD_0011566,CUST_011885,2024-04-08 11:17:00,2024-04-08,배송완료
ORD_0011567,CUST_006954,2024-02-09 19:35:00,2024-02-09,배송완료
ORD_0011568,CUST_002409,2024-03-15 13:25:00,2024-03-15,배송완료
ORD_0011569,CUST_003554,2024-05-05 20:49:00,2024-05-05,배송완료
ORD_0011570,CUST_006336,2024-05-18 12:48:00,2024-05-18,결제완료
ORD_0011571,CUST_002288,2024-01-08 14:41:00,2024-01-08,배송완료
ORD_0011572,CUST_003445,2024-01-05 11:38:00,2024-01-05,배송완료
ORD_0011573,CUST_019701,2024-01-18 01:52:00,2024-01-18,배송완료
ORD_0011574,CUST_013813,2024-02-23 09:54:00,2024-02-23,배송완료
ORD_0011575,CUST_010024,2024-04-29 22:28:00,2024-04-29,배송완료
ORD_0011576,CUST_009723,2024-05-15 18:32:00,2024-05-15,배송완료
ORD_0011577,CUST_014293,2024-06-05 15:31:00,2024-06-05,배송완료
ORD_0011578,CUST_013740,2024-06-23 13:33:00,2024-06-23,배송완료
ORD_0011579,CUST_007675,2024-06-11 14:48:00,2024-06-11,배송완료
ORD_0011580,CUST_017306,2024-04-17 21:10:00,2024-04-17,배송완료
ORD_0011581,CUST_007360,2024-06-07 13:08:00,2024-06-07,배송완료
ORD_0011582,CUST_011670,2024-06-27 15:51:00,2024-06-27,배송완료
ORD_0011583,CUST_007148,2024-01-03 14:23:00,2024-01-03,배송완료
ORD_0011584,CUST_001946,2024-05-03 20:59:00,2024-05-03,배송완료
ORD_0011585,CUST_010981,2024-03-05 07:11:00,2024-03-05,배송완료
ORD_0011586,CUST_010053,2024-04-23 20:29:00,2024-04-23,배송완료
ORD_0011587,CUST_017240,2024-02-28 09:45:00,2024-02-28,배송완료
ORD_0011588,CUST_010464,2024-01-09 18:50:00,2024-01-09,배송완료
ORD_0011589,CUST_003891,2024-05-06 22:07:00,2024-05-06,결제완료
ORD_0011590,CUST_009981,2024-03-12 20:18:00,2024-03-12,배송완료
ORD_0011591,CUST_017091,2024-03-14 05:26:00,2024-03-14,배송완료
ORD_0011592,CUST_008398,2024-02-28 15:21:00,2024-02-28,배송완료
ORD_0011593,CUST_005031,2024-06-25 15:45:00,2024-06-25,배송완료
ORD_0011594,CUST_010192,2024-05-13 21:30:00,2024-05-13,배송완료
ORD_0011595,CUST_018451,2024-06-22 16:22:00,2024-06-22,배송중
ORD_0011596,CUST_013011,2024-04-11 21:54:00,2024-04-11,배송완료
ORD_0011597,CUST_019459,2024-01-05 14:31:00,2024-01-05,배송완료
ORD_0011598,CUST_011604,2024-06-10 16:56:00,2024-06-10,결제완료
ORD_0011599,CUST_015977,2024-05-21 19:51:00,2024-05-21,배송완료
ORD_0011600,CUST_003702,2024-04-20 21:23:00,2024-04-20,배송완료
ORD_0011601,CUST_005849,2024-03-21 22:56:00,2024-03-21,배송완료
ORD_0011602,CUST_006597,2024-04-20 16:18:00,2024-04-20,배송완료
ORD_0011603,CUST_015344,2024-03-22 20:41:00,2024-03-22,배송완료
ORD_0011604,CUST_008200,2024-05-27 12:39:00,2024-05-27,배송완료
ORD_0011605,CUST_009830,2024-06-07 15:55:00,2024-06-07,취소
ORD_0011606,CUST_019718,2024-03-04 22:43:00,2024-03-04,배송완료
ORD_0011607,CUST_019665,2024-04-11 20:33:00,2024-04-11,배송완료
ORD_0011608,CUST_006175,2024-06-13 21:11:00,2024-06-13,결제완료
ORD_0011609,CUST_018036,2024-06-04 10:33:00,2024-06-04,배송완료
ORD_0011610,CUST_013671,2024-02-05 18:23:00,2024-02-05,배송완료
ORD_0011611,CUST_005877,2024-01-06 13:17:00,2024-01-06,배송완료
ORD_0011612,CUST_016521,2024-06-10 10:54:00,2024-06-10,배송완료
ORD_0011613,CUST_001092,2024-02-03 17:59:00,2024-02-03,배송완료
ORD_0011614,CUST_017306,2024-02-16 06:05:00,2024-02-16,배송완료
ORD_0011615,CUST_017281,2024-05-22 07:21:00,2024-05-22,배송완료
ORD_0011616,CUST_002288,2024-03-19 21:04:00,2024-03-19,배송완료
ORD_0011617,CUST_015904,2024-04-04 15:07:00,2024-04-04,배송완료
ORD_0011618,CUST_005105,2024-02-22 22:24:00,2024-02-22,배송완료
ORD_0011619,CUST_019799,2024-03-19 20:55:00,2024-03-19,배송완료
ORD_0011620,CUST_006572,2024-04-18 20:10:00,2024-04-18,배송완료
ORD_0011621,CUST_001219,2024-03-04 18:14:00,2024-03-04,결제완료
ORD_0011622,CUST_017452,2024-02-03 19:11:00,2024-02-03,배송완료
ORD_0011623,CUST_008852,2024-02-22 15:01:00,2024-02-22,배송완료
ORD_0011624,CUST_005031,2024-03-30 17:17:00,2024-03-30,배송완료
ORD_0011625,CUST_015325,2024-01-19 13:41:00,2024-01-19,배송완료
ORD_0011626,CUST_010695,2024-02-12 02:57:00,2024-02-12,배송중
ORD_0011627,CUST_004842,2024-04-08 10:50:00,2024-04-08,배송중
ORD_0011628,CUST_012876,2024-06-03 19:37:00,2024-06-03,결제완료
ORD_0011629,CUST_014672,2024-05-15 20:10:00,2024-05-15,배송완료
ORD_0011630,CUST_008828,2024-01-29 21:50:00,2024-01-29,배송중
ORD_0011631,CUST_004073,2024-04-12 12:12:00,2024-04-12,배송중
ORD_0011632,CUST_015164,2024-06-06 19:40:00,2024-06-06,배송완료
ORD_0011633,CUST_019500,2024-06-26 19:23:00,2024-06-26,배송완료
ORD_0011634,CUST_002865,2024-06-17 08:29:00,2024-06-17,배송완료
ORD_0011635,CUST_002438,2024-02-20 14:26:00,2024-02-20,배송완료
ORD_0011636,CUST_003751,2024-04-06 18:53:00,2024-04-06,배송중
ORD_0011637,CUST_000739,2024-06-28 16:54:00,2024-06-28,배송완료
ORD_0011638,CUST_006705,2024-03-29 12:50:00,2024-03-29,배송완료
ORD_0011639,CUST_002288,2024-01-23 20:03:00,2024-01-23,배송완료
ORD_0011640,CUST_018725,2024-02-26 12:07:00,2024-02-26,배송완료
ORD_0011641,CUST_019960,2024-05-30 21:17:00,2024-05-30,배송완료
ORD_0011642,CUST_015997,2024-05-25 20:20:00,2024-05-25,배송완료
ORD_0011643,CUST_003126,2024-06-05 18:06:00,2024-06-05,배송완료
ORD_0011644,CUST_017603,2024-01-29 18:45:00,2024-01-29,취소
ORD_0011645,CUST_002984,2024-03-16 13:27:00,2024-03-16,배송완료
ORD_0011646,CUST_015565,2024-03-05 20:25:00,2024-03-05,배송완료
ORD_0011647,CUST_014391,2024-05-06 10:17:00,2024-05-06,배송완료
ORD_0011648,CUST_017421,2024-01-26 20:21:00,2024-01-26,배송완료
ORD_0011649,CUST_002288,2024-01-16 11:57:00,2024-01-16,배송완료
ORD_0011650,CUST_013711,2024-04-11 15:29:00,2024-04-11,배송완료
ORD_0011651,CUST_004645,2024-06-15 13:57:00,2024-06-15,배송중
ORD_0011652,CUST_018117,2024-05-02 02:44:00,2024-05-02,배송완료
ORD_0011653,CUST_008291,2024-06-20 19:18:00,2024-06-20,배송완료
ORD_0011654,CUST_003715,2024-04-26 16:17:00,2024-04-26,배송완료
ORD_0011655,CUST_011850,2024-06-14 17:08:00,2024-06-14,취소
ORD_0011656,CUST_017638,2024-03-25 18:51:00,2024-03-25,배송완료
ORD_0011657,CUST_016171,2024-05-20 21:23:00,2024-05-20,배송완료
ORD_0011658,CUST_009951,2024-06-11 06:27:00,2024-06-11,배송완료
ORD_0011659,CUST_002288,2024-01-30 21:11:00,2024-01-30,배송완료
ORD_0011660,CUST_011277,2024-05-02 22:23:00,2024-05-02,배송완료
ORD_0011661,CUST_000089,2024-05-27 22:16:00,2024-05-27,배송완료
ORD_0011662,CUST_002288,2024-02-19 08:54:00,2024-02-19,배송완료
ORD_0011663,CUST_016942,2024-02-08 20:05:00,2024-02-08,배송완료
ORD_0011664,CUST_016204,2024-06-20 20:53:00,2024-06-20,배송완료
ORD_0011665,CUST_013829,2024-02-21 22:44:00,2024-02-21,배송완료
ORD_0011666,CUST_017498,2024-01-05 21:33:00,2024-01-05,배송완료
ORD_0011667,CUST_002068,2024-02-10 10:53:00,2024-02-10,배송완료
ORD_0011668,CUST_012679,2024-02-28 12:52:00,2024-02-28,배송완료
ORD_0011669,CUST_003320,2024-01-06 16:56:00,2024-01-06,결제완료
ORD_0011670,CUST_013876,2024-02-26 07:00:00,2024-02-26,취소
ORD_0011671,CUST_014194,2024-04-24 13:53:00,2024-04-24,배송완료
ORD_0011672,CUST_009030,2024-06-15 12:31:00,2024-06-15,배송완료
ORD_0011673,CUST_012835,2024-03-24 17:00:00,2024-03-24,배송완료
ORD_0011674,CUST_002288,2024-03-21 22:32:00,2024-03-21,배송완료
ORD_0011675,CUST_004261,2024-01-03 15:35:00,2024-01-03,배송완료
ORD_0011676,CUST_015361,2024-03-30 09:29:00,2024-03-30,배송완료
ORD_0011677,CUST_004113,2024-04-21 11:58:00,2024-04-21,취소
ORD_0011678,CUST_005573,2024-01-08 09:35:00,2024-01-08,배송완료
ORD_0011679,CUST_012051,2024-01-22 16:47:00,2024-01-22,배송중
ORD_0011680,CUST_008550,2024-04-04 18:49:00,2024-04-04,배송완료
ORD_0011681,CUST_011916,2024-04-11 20:47:00,2024-04-11,배송완료
ORD_0011682,CUST_000251,2024-02-09 17:56:00,2024-02-09,결제완료
ORD_0011683,CUST_006639,2024-04-26 15:49:00,2024-04-26,배송완료
ORD_0011684,CUST_016607,2024-01-01 15:11:00,2024-01-01,배송완료
ORD_0011685,CUST_000753,2024-04-02 20:34:00,2024-04-02,배송완료
ORD_0011686,CUST_011527,2024-01-16 00:58:00,2024-01-16,배송완료
ORD_0011687,CUST_001754,2024-02-28 16:39:00,2024-02-28,배송완료
ORD_0011688,CUST_017910,2024-06-07 14:29:00,2024-06-07,배송완료
ORD_0011689,CUST_019994,2024-03-25 16:24:00,2024-03-25,배송완료
ORD_0011690,CUST_007581,2024-04-25 16:23:00,2024-04-25,배송완료
ORD_0011691,CUST_005419,2024-04-09 16:08:00,2024-04-09,배송완료
ORD_0011692,CUST_005953,2024-01-13 02:26:00,2024-01-13,배송완료
ORD_0011693,CUST_003102,2024-04-10 02:46:00,2024-04-10,배송완료
ORD_0011694,CUST_001998,2024-02-07 21:35:00,2024-02-07,배송완료
ORD_0011695,CUST_006973,2024-03-10 14:48:00,2024-03-10,배송완료
ORD_0011696,CUST_002144,2024-04-21 21:17:00,2024-04-21,배송완료
ORD_0011697,CUST_003233,2024-05-18 09:44:00,2024-05-18,배송완료
ORD_0011698,CUST_017096,2024-02-02 19:09:00,2024-02-02,배송완료
ORD_0011699,CUST_010227,2024-05-25 01:40:00,2024-05-25,배송완료
ORD_0011700,CUST_016337,2024-01-11 16:22:00,2024-01-11,배송완료
ORD_0011701,CUST_015435,2024-04-02 20:05:00,2024-04-02,배송완료
ORD_0011702,CUST_013829,2024-06-02 20:42:00,2024-06-02,배송완료
ORD_0011703,CUST_015134,2024-03-04 06:10:00,2024-03-04,배송완료
ORD_0011704,CUST_010523,2024-06-26 20:37:00,2024-06-26,배송완료
ORD_0011705,CUST_009284,2024-06-27 20:22:00,2024-06-27,배송완료
ORD_0011706,CUST_013757,2024-05-03 21:28:00,2024-05-03,배송완료
ORD_0011707,CUST_013782,2024-03-18 18:05:00,2024-03-18,배송완료
ORD_0011708,CUST_019379,2024-03-20 16:03:00,2024-03-20,배송완료
ORD_0011709,CUST_018517,2024-03-23 11:16:00,2024-03-23,배송완료
ORD_0011710,CUST_014625,2024-03-20 20:18:00,2024-03-20,배송완료
ORD_0011711,CUST_007191,2024-03-11 06:33:00,2024-03-11,배송완료
ORD_0011712,CUST_003481,2024-06-03 18:35:00,2024-06-03,배송완료
ORD_0011713,CUST_018919,2024-04-12 14:12:00,2024-04-12,배송완료
ORD_0011714,CUST_008228,2024-01-25 07:52:00,2024-01-25,배송완료
ORD_0011715,CUST_011995,2024-01-22 14:56:00,2024-01-22,배송완료
ORD_0011716,CUST_014285,2024-01-29 11:37:00,2024-01-29,배송완료
ORD_0011717,CUST_003463,2024-01-30 16:50:00,2024-01-30,배송완료
ORD_0011718,CUST_014342,2024-04-22 19:51:00,2024-04-22,배송완료
ORD_0011719,CUST_015780,2024-04-21 03:33:00,2024-04-21,배송완료
ORD_0011720,CUST_008761,2024-02-20 14:01:00,2024-02-20,배송완료
ORD_0011721,CUST_009764,2024-05-29 09:05:00,2024-05-29,배송완료
ORD_0011722,CUST_019996,2024-01-01 17:11:00,2024-01-01,배송완료
ORD_0011723,CUST_005810,2024-03-30 10:00:00,2024-03-30,취소
ORD_0011724,CUST_006587,2024-04-15 12:12:00,2024-04-15,배송완료
ORD_0011725,CUST_000673,2024-04-12 11:44:00,2024-04-12,배송완료
ORD_0011726,CUST_001123,2024-03-15 14:42:00,2024-03-15,결제완료
ORD_0011727,CUST_018362,2024-04-23 13:21:00,2024-04-23,취소
ORD_0011728,CUST_013356,2024-06-12 03:51:00,2024-06-12,취소
ORD_0011729,CUST_019868,2024-01-30 16:22:00,2024-01-30,배송완료
ORD_0011730,CUST_009464,2024-01-31 12:57:00,2024-01-31,배송중
ORD_0011731,CUST_009294,2024-02-21 16:06:00,2024-02-21,취소
ORD_0011732,CUST_007360,2024-01-05 22:20:00,2024-01-05,배송완료
ORD_0011733,CUST_014473,2024-02-20 20:48:00,2024-02-20,배송완료
ORD_0011734,CUST_012871,2024-05-18 17:21:00,2024-05-18,배송완료
ORD_0011735,CUST_000079,2024-02-05 09:24:00,2024-02-05,배송완료
ORD_0011736,CUST_005871,2024-03-06 07:38:00,2024-03-06,배송완료
ORD_0011737,CUST_019941,2024-01-07 19:25:00,2024-01-07,배송완료
ORD_0011738,CUST_014391,2024-06-22 14:50:00,2024-06-22,배송완료
ORD_0011739,CUST_006598,2024-01-23 00:43:00,2024-01-23,배송완료
ORD_0011740,CUST_000337,2024-01-06 19:35:00,2024-01-06,배송완료
ORD_0011741,CUST_019866,2024-04-19 10:55:00,2024-04-19,배송완료
ORD_0011742,CUST_005342,2024-01-21 15:26:00,2024-01-21,배송완료
ORD_0011743,CUST_010886,2024-05-25 14:36:00,2024-05-25,배송완료
ORD_0011744,CUST_019185,2024-04-19 20:09:00,2024-04-19,배송완료
ORD_0011745,CUST_016027,2024-02-07 16:38:00,2024-02-07,결제완료
ORD_0011746,CUST_018473,2024-01-08 16:36:00,2024-01-08,배송완료
ORD_0011747,CUST_017676,2024-04-17 16:01:00,2024-04-17,배송완료
ORD_0011748,CUST_004479,2024-04-25 20:57:00,2024-04-25,배송완료
ORD_0011749,CUST_013357,2024-01-07 11:47:00,2024-01-07,취소
ORD_0011750,CUST_005344,2024-02-01 01:21:00,2024-02-01,취소
ORD_0011751,CUST_003485,2024-05-05 21:31:00,2024-05-05,결제완료
ORD_0011752,CUST_016824,2024-04-05 21:44:00,2024-04-05,배송완료
ORD_0011753,CUST_012637,2024-04-19 14:36:00,2024-04-19,배송완료
ORD_0011754,CUST_002288,2024-01-22 10:02:00,2024-01-22,배송완료
ORD_0011755,CUST_019868,2024-01-06 17:41:00,2024-01-06,배송완료
ORD_0011756,CUST_010212,2024-05-07 11:03:00,2024-05-07,배송완료
ORD_0011757,CUST_010326,2024-06-05 08:23:00,2024-06-05,배송완료
ORD_0011758,CUST_019472,2024-04-16 13:12:00,2024-04-16,배송완료
ORD_0011759,CUST_017554,2024-01-02 22:55:00,2024-01-02,배송완료
ORD_0011760,CUST_002811,2024-04-30 22:09:00,2024-04-30,배송완료
ORD_0011761,CUST_019275,2024-01-05 19:27:00,2024-01-05,배송완료
ORD_0011762,CUST_015866,2024-01-24 15:31:00,2024-01-24,결제완료
ORD_0011763,CUST_015164,2024-01-13 18:53:00,2024-01-13,배송완료
ORD_0011764,CUST_002354,2024-02-10 16:11:00,2024-02-10,배송완료
ORD_0011765,CUST_008060,2024-05-29 22:03:00,2024-05-29,배송완료
ORD_0011766,CUST_004529,2024-05-24 18:16:00,2024-05-24,배송완료
ORD_0011767,CUST_019983,2024-03-05 11:56:00,2024-03-05,배송완료
